date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:54:57	51263/51263	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:54:54%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=popularity&product_sort=asc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index3176.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=date&product_sort=asc)
02:54:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:54:56%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=date&product_sort=asc&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index6185.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=date&product_sort=asc)
02:54:59	51233/51233	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:54:56%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=rand&product_sort=asc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index91bb.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=date&product_sort=asc)
02:54:59	51247/51247	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:54:55%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=rating&product_sort=asc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index0acc.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=date&product_sort=asc)
02:54:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:54:59%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=date&product_sort=asc&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index392f.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=date&product_sort=asc)
02:55:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:00%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=date&product_sort=asc&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexdffb.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=date&product_sort=asc)
02:55:03	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:00%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=date%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index322f.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=date&product_count=30)
02:55:03	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:00%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=date%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexd4d8.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=date&product_count=15)
02:55:05	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:01%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=date%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index66ce.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=date&product_count=45)
02:55:06	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:02%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=popularity%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index3204.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=popularity&product_count=15)
02:55:07	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:06%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=popularity%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index1534.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=popularity&product_count=30)
02:55:08	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:06%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=popularity%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexcbd9.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=popularity&product_count=45)
02:55:09	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:07%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=rating%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index8b1d.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=rating&product_count=30)
02:55:11	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:08%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=rating%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexaacf.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=rating&product_count=15)
02:55:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:10%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=relevance&product_sort=asc&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index0c1c.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=relevance&product_sort=asc)
02:55:13	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:09%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=rating%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index5783.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=rating&product_count=45)
02:55:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:12%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=relevance&product_sort=asc&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexa7fb.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=relevance&product_sort=asc)
02:55:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:13%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=relevance&product_sort=asc&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index7393.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=relevance&product_sort=asc)
02:55:17	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:15%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=relevance%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index86b7.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=relevance&product_count=30)
02:55:17	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:16%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=relevance%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index3d64.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=relevance&product_count=15)
02:55:18	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:16%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=relevance%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexd00f.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=relevance&product_count=45)
02:55:20	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:17%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=rand%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexf582.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=rand&product_count=15)
02:55:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:20%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=id&product_sort=asc&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index1c68.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=id&product_sort=asc)
02:55:21	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:20%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=rand%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexead4.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=rand&product_count=45)
02:55:22	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:21%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=rand%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index02a0.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=rand&product_count=30)
02:55:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:21%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=id&product_sort=asc&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index75a7.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=id&product_sort=asc)
02:55:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:21%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=id&product_sort=asc&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index090d.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes&product_order=id&product_sort=asc)
02:55:32	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:23%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=id%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index9637.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=id&product_count=15)
02:55:33	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:24%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=id%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/indexc044.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=id&product_count=30)
02:55:33	50973/50973	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:24%20GMT	http://dfsdeals.co.za/product-category/golf-shirts/?avia_extended_shop_select=yes%26product_order=id%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/golf-shirts/index0dde.html	(from http://dfsdeals.co.za/product-category/golf-shirts/?paged=1&avia_extended_shop_select=yes&product_order=id&product_count=45)
02:55:38	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:33%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=default%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index49a1.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=default&product_count=15)
02:55:40	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:33%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=default%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index13c3.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=default&product_count=30)
02:55:42	42818/42818	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:39%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=date&product_sort=desc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index3e60.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:42	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:39%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=default%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexacf3.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=default&product_count=45)
02:55:43	42601/42601	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:40%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=popularity&product_sort=desc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index47ab.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:45	42585/42585	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:41%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=rating&product_sort=desc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexdd02.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:46	42843/42843	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:43%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=relevance&product_sort=desc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index7898.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:46	42816/42816	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:44%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=id&product_sort=desc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index5080.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:46	42571/42571	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:44%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=rand&product_sort=desc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexa41f.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:47%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index1d99.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:48	42833/42833	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:46%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=asc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index759d.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:48%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index9032.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:49%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index1b4c.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=menu_order&product_sort=desc)
02:55:50	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:49%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=menu_order%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index4318.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=menu_order&product_count=15)
02:55:51	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:50%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=menu_order%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexbf21.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=menu_order&product_count=30)
02:55:52	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:50%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=menu_order%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index546b.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=menu_order&product_count=45)
02:55:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:51%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=title&product_sort=desc&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index7133.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=title&product_sort=desc)
02:55:53	42811/42811	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:51%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=title&product_sort=asc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index3db3.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=title&product_sort=desc)
02:55:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:53%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=title&product_sort=desc&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexf38c.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=title&product_sort=desc)
02:55:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:54%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=title&product_sort=desc&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexb7f0.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=title&product_sort=desc)
02:55:55	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:54%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=title%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexcee0.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=title&product_count=15)
02:55:57	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:55%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=title%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index1c8a.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=title&product_count=30)
02:55:57	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:55%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=title%26product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index8402.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=title&product_count=45)
02:55:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:57%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=price&product_sort=desc&product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index1575.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=price&product_sort=desc)
02:55:57	42812/42812	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:57%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=price&product_sort=asc	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/indexc0be.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=price&product_sort=desc)
02:55:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:58%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=price&product_sort=desc&product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index0ad0.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=price&product_sort=desc)
02:55:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Sep%202020%2000:55:58%20GMT	http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=price&product_sort=desc&product_count=45	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index6587.html	(from http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes&product_order=price&product_sort=desc)
02:55:59	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:58%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=price%26product_count=15	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index2aa4.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=price&product_count=15)
02:56:00	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Sep%202020%2000:55:59%20GMT	http://dfsdeals.co.za/product-category/sweaters/?avia_extended_shop_select=yes%26product_order=price%26product_count=30	C:/Users/user/Desktop/Group%202%20-%20Elite%20DFS/dfsdeals.co.za/product-category/sweaters/index2940.html	(from http://dfsdeals.co.za/product-category/sweaters/?paged=1&avia_extended_shop_select=yes&product_order=price&product_count=30)
